fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
6.6,0.23,0.32,1.5,41.0,8.0,72.0,,3.22,0.39,12.7,white,6.0
6.8,0.18,0.35,5.4,54.0,53.0,143.0,99.287,3.1,0.54,11,white,7.0
6.8,0.28,0.29,11.9,52.0,51.0,149.0,99.544,3.02,0.58,10.4,white,6.0
6.8,0.28,0.29,11.9,52.0,51.0,149.0,99.544,3.02,0.58,10.4,white,6.0
5.9,0.27,0.27,9.0,51.0,43.0,136.0,9.941,3.25,0.53,10.7,white,6.0
6.1,0.25,0.28,10.0,55.0,56.0,131.0,994.0,3.22,0.35,10.9,white,6.0
6.8,0.28,0.29,11.9,52.0,51.0,149.0,99.544,3.02,0.58,10.4,white,6.0
6.8,0.26,0.29,11.9,52.0,54.0,160.0,99.546,3.03,0.58,10.4,white,6.0
7.1,0.13,0.29,15.5,64.0,56.0,115.5,99.737,3.16,0.41,9.7,white,7.0
6.8,0.18,0.35,5.4,54.0,53.0,143.0,99.287,3.1,0.54,11,white,7.0
6.2,0.2,0.25,15.0,55.0,8.0,120.0,99.767,3.19,0.53,9.6,white,6.0
5.8,0.24,0.28,1.4,38.0,40.0,76.0,98.711,3.1,0.29,13.9,white,7.0
7.6,0.48,0.31,9.4,46.0,6.0,194.0,99.714,3.07,0.61,9.4,white,5.0
7.4,0.26,0.32,3.7,32.0,29.0,193.0,99.134,3.1,0.67,12.5,white,6.0
6.2,0.2,0.25,15.0,55.0,8.0,120.0,99.767,3.19,0.53,9.6,white,6.0
6.1,0.3,0.47,1.4,49.0,50.0,187.0,9.927,3.19,0.45,9.5,white,5.0
6.2,0.32,0.5,6.5,48.0,61.0,186.0,9.948,3.19,0.45,9.6,white,5.0
6.1,0.3,0.47,1.4,49.0,50.0,187.0,9.927,3.19,0.45,9.5,whitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhite,5.0
6.3,0.34,0.52,6.3,47.0,63.0,186.0,99.481,3.18,0.44,9.6,white,5.0
7.4,0.16,0.3,13.7,56.0,33.0,168.0,99.825,2.9,0.44,8.7,white,7.0
7.4,0.16,0.3,13.7,56.0,33.0,168.0,99.825,2.9,0.44,8.7,white,7.0
7.4,0.16,0.3,13.7,56.0,33.0,168.0,99.825,2.9,0.44,8.7,white,7.0
7.4,0.16,0.3,13.7,56.0,33.0,168.0,99.825,2.9,0.44,8.7,white,7.0
7.4,0.16,0.3,13.7,56.0,33.0,168.0,99.825,2.9,0.44,8.7,white,7.0
7.4,0.16,0.3,13.7,56.0,33.0,168.0,99.825,2.9,0.44,8.7,white,7.0
7.2,0.26,0.38,1.5,61.0,12.0,120.0,99.192,3.18,0.46,10.4,white,5.0
7.0,0.31,0.35,1.6,63.0,13.0,119.0,99.184,3.22,0.5,10.7,white,5.0
6.6,0.22,0.35,1.4,0.05,23.0,83.0,99.019,3.17,0.48,12,white,7.0
5.8,0.23,0.31,3.5,44.0,35.0,158.0,98.998,3.19,0.37,12.1,white,7.0
6.3,0.17,0.32,1.0,0.04,39.0,118.0,98.886,3.31,0.4,13.1,white,8.0
6.0,0.19,0.26,1.4,39.0,30.0,104.0,98.998,3.32,0.41,12.4,white,6.0
6.7,0.21,0.34,1.5,35.0,45.0,123.0,98.949,3.24,0.36,12.6,white,7.0
7.4,0.16,0.3,13.7,56.0,33.0,168.0,99.825,2.9,0.44,8.7,white,7.0
6.6,0.22,0.37,1.6,0.04,31.0,101.0,99.009,3.15,0.66,12,white,5.0
6.8,0.34,0.27,5.2,0.06,14.0,169.0,99.252,3.27,0.57,11.6,white,6.0
7.1,0.34,0.86,1.4,174.0,36.0,99.0,99.288,2.92,0.5,9.3,white,5.0
None,0.24,0.22,11.9,0.05,65.0,179.0,99.659,3.06,0.58,9.3,white,6.0
6.9,0.35,0.39,2.4,48.0,25.0,157.0,99.133,3.2,0.54,11.1,white,7.0
6.8,0.24,0.33,3.2,49.0,68.0,161.0,99.324,3.1,0.69,10.2,white,6.0
6.4,0.25,0.33,1.7,37.0,35.0,113.0,99.164,3.23,0.66,10.6,white,6.0
5.8,0.19,0.33,4.2,38.0,49.0,133.0,99.107,3.16,0.42,11.3,white,7.0
6.9,0.24,0.4,15.4,52.0,81.0,198.0,9.986,3.2,0.69,9.4,white,5.0
6.5,0.31,0.61,13.0,53.0,31.0,123.0,99.708,3.09,0.5,9.3,white,6.0
6.6,0.25,0.32,5.6,39.0,15.0,68.0,99.163,2.96,0.52,11.1,white,6.0
7.5,0.38,0.56,9.7,55.0,15.0,170.0,99.605,3.13,0.65,9.9,white,6.0
6.2,0.3,0.3,2.5,41.0,29.0,82.0,99.065,3.31,0.61,11.8,white,7.0
6.4,0.33,0.28,4.0,0.04,24.0,81.0,9.903,3.26,0.64,12.6,white,7.0
6.9,0.24,0.4,15.4,52.0,81.0,198.0,9.986,3.2,0.69,9.4,white,5.0
7.6,0.27,0.32,1.2,43.0,23.0,72.0,99.236,3.06,0.68,10.5,white,5.0
5.9,0.24,0.34,2.0,37.0,40.0,108.0,98.948,3.19,0.5,12.3,white,6.0
5.3,0.33,0.3,1.2,48.0,25.0,119.0,99.045,3.32,0.62,11.3,white,6.0
6.4,0.21,0.21,5.1,97.0,21.0,105.0,9.939,3.07,0.46,9.6,white,5.0
7.0,0.22,0.3,1.4,0.04,14.0,63.0,98.985,3.2,0.33,12,white,6.0
7.8,0.27,0.35,1.2,0.05,36.0,140.0,99.138,3.09,0.45,11.2,white,5.0
6.7,0.2,0.24,6.5,44.0,28.0,100.0,99.348,3.12,0.33,10.2,white,6.0
8.1,0.27,0.33,1.3,45.0,26.0,100.0,99.066,2.98,0.44,12.4,white,6.0
6.7,0.2,0.24,6.5,44.0,28.0,100.0,99.348,3.12,0.33,10.2,white,6.0
7.1,0.45,0.24,2.7,0.04,24.0,87.0,98.862,2.94,0.38,13.4,white,8.0
5.8,0.22,0.29,1.3,36.0,25.0,68.0,98.865,3.24,0.35,12.6,white,6.0
6.3,0.3,0.48,7.4,53.0,34.0,149.0,99.472,3.18,0.53,9.8,white,5.0
7.9,0.36,0.53,12.9,49.0,63.0,139.0,99.792,2.94,0.45,9.1,white,5.0
8.1,0.27,0.33,1.3,45.0,26.0,100.0,99.066,2.98,0.44,12.4,white,6.0
8.0,0.24,0.33,1.2,44.0,28.0,101.0,99.035,3.03,0.43,12.5,white,6.0
6.7,0.41,0.27,2.6,33.0,25.0,85.0,99.086,3.05,0.34,11.7,white,6.0
6.7,0.24,0.31,2.3,44.0,37.0,113.0,99.013,3.29,0.46,12.9,white,6.0
6.2,0.3,0.32,1.3,54.0,27.0,183.0,99.266,3.3,0.43,10.1,white,5.0
6.9,0.26,0.38,10.5,44.0,33.0,139.0,99.517,3.06,0.5,10.3,white,6.0
6.7,0.41,0.27,2.6,33.0,25.0,85.0,99.086,3.05,0.34,11.7,white,6.0
5.9,0.32,0.2,14.4,0.05,29.0,144.0,99.666,3.24,0.41,10.3,white,6.0
6.1,0.25,0.3,1.2,36.0,42.0,107.0,991.0,3.34,0.56,10.8,white,7.0
5.6,0.23,0.29,3.1,23.0,19.0,89.0,99.068,3.25,0.51,11.2,white,6.0
6.6,0.23,0.32,1.7,24.0,26.0,102.0,99.084,3.29,0.6,11.8,white,6.0
6.0,0.17,0.21,6.0,0.05,26.0,134.0,9.939,3.08,0.54,9.8,white,6.0
7.1,0.38,0.42,11.8,41.0,32.0,193.0,99.624,3.04,0.49,10,white,6.0
6.6,0.31,0.37,6.2,52.0,13.0,164.0,99.602,3.24,0.39,8.8,white,4.0
6.5,0.38,0.53,1.4,142.0,5.0,69.0,9.926,3.14,0.52,10.1,white,4.0
7.0,0.44,0.24,12.1,56.0,68.0,210.0,99.718,3.05,0.5,9.5,white,5.0
7.0,0.44,0.24,12.1,56.0,68.0,210.0,99.718,3.05,0.5,9.5,white,5.0
7.0,0.44,0.24,12.1,56.0,68.0,210.0,99.718,3.05,0.5,9.5,white,5.0
6.1,0.38,0.14,3.9,0.06,27.0,113.0,99.344,3.07,0.34,9.2,white,4.0
8.0,0.33,0.32,4.6,41.0,31.0,180.0,99.184,2.92,0.74,12.2,white,6.0
7.0,0.44,0.24,12.1,56.0,68.0,210.0,99.718,3.05,0.5,9.5,white,5.0
6.0,0.19,0.29,1.2,46.0,29.0,92.0,99.033,3.22,0.53,11.3,white,6.0
6.3,0.28,0.34,8.1,38.0,44.0,129.0,99.248,3.26,0.29,12.1,white,6.0
6.1,0.38,0.14,3.9,0.06,27.0,113.0,99.344,3.07,0.34,9.2,white,4.0
5.3,0.43,0.11,1.1,29.0,6.0,51.0,99.076,3.51,0.48,11.2,white,4.0
5.4,0.22,0.35,6.5,29.0,26.0,87.0,99.092,3.29,0.44,12.5,white,7.0
6.2,345.0,0.27,10.1,56.0,38.0,187.0,99.486,3.31,0.56,10.6,white,5.0
5.6,255.0,0.57,10.7,56.0,66.0,171.0,99.464,3.25,0.61,10.4,white,7.0
5.2,0.2,0.27,3.2,47.0,16.0,93.0,99.235,3.44,0.53,10.1,white,7.0
6.2,0.29,0.23,12.4,48.0,33.0,201.0,99.612,3.11,0.56,9.9,white,6.0
6.3,0.26,0.25,5.2,46.0,11.0,133.0,99.202,2.97,0.68,11,white,6.0
6.0,0.22,0.23,5.0,45.0,10.0,122.0,99.261,2.94,0.63,10,white,6.0
7.5,0.35,0.37,2.5,66.0,29.0,89.0,98.964,3.14,0.42,12.7,white,6.0
6.6,0.39,0.28,9.2,36.0,10.0,92.0,99.206,3.07,0.35,12.1,white,6.0
6.3,0.23,0.33,6.9,52.0,23.0,118.0,9.938,3.23,0.46,10.4,white,6.0
6.3,0.22,0.3,2.0,0.05,23.0,120.0,99.204,3.24,0.47,10.4,white,6.0
6.4,0.29,0.18,15.0,0.04,21.0,116.0,99.736,3.14,0.5,9.2,white,5.0
6.4,0.29,0.18,15.0,0.04,21.0,116.0,99.736,3.14,0.5,9.2,white,5.0
7.5,0.23,0.3,1.2,0.03,27.0,80.0,99.192,3.05,0.68,10.5,white,5.0
6.4,0.29,0.18,15.0,0.04,21.0,116.0,99.736,3.14,0.5,9.2,white,5.0
5.7,0.28,0.36,1.8,41.0,38.0,90.0,99.002,3.27,0.98,11.9,white,7.0
6.5,0.26,0.24,10.8,42.0,47.0,130.0,996.0,3.08,0.4,10.1,white,6.0
6.4,0.27,0.29,3.9,34.0,62.0,140.0,99.237,3.1,0.59,11.1,white,6.0
5.9,0.22,0.29,4.2,37.0,69.0,144.0,99.214,3.13,0.74,10.8,white,7.0
6.8,0.26,0.26,2.0,19.0,23.5,72.0,99.041,3.16,0.47,11.8,white,6.0
7.6,0.36,0.48,13.5,38.0,44.0,116.0,9.982,3.04,0.48,9.2,white,5.0
7.6,0.35,0.47,13.3,37.0,42.0,116.0,99.822,3.04,0.5,9.2,white,5.0
5.7,0.18,0.26,2.2,23.0,21.0,95.0,9.893,3.07,0.54,12.3,white,6.0
6.6,0.36,0.47,1.4,145.0,26.0,124.0,99.274,3.09,0.56,10.1,white,6.0
5.9,0.14,0.2,1.6,0.04,26.0,114.0,99.105,3.25,0.45,11.4,white,6.0
5.5,0.23,0.19,2.2,44.0,39.0,161.0,99.209,3.19,0.43,10.4,white,6.0
None,0.11,0.26,14.8,53.0,44.0,95.0,99.676,3.2,0.35,9.8,white,6.0
7.0,0.24,0.24,1.8,47.0,29.0,91.0,99.251,3.3,0.43,9.9,white,6.0
6.7,0.11,0.26,14.8,53.0,44.0,95.0,99.676,3.2,0.35,9.8,white,6.0
5.3,0.47,0.1,1.3,36.0,11.0,74.0,99.082,3.48,0.54,11.2,white,4.0
7.5,0.29,0.24,9.9,58.0,25.0,115.0,99.567,3.15,0.46,10.9,white,5.0
6.0,0.33,0.26,5.1,51.0,16.0,119.0,99.416,3.15,0.41,9.2,white,5.0
6.0,0.33,0.26,5.1,51.0,16.0,119.0,99.416,3.15,0.41,9.2,white,5.0
5.8,0.32,0.23,1.5,33.0,39.0,121.0,9.887,2.96,0.35,12,white,5.0
5.8,0.3,0.23,1.5,34.0,37.0,121.0,98.871,2.96,0.34,12.1,white,6.0
3.8,0.31,0.02,11.1,36.0,20.0,114.0,99.248,3.75,0.44,12.4,white,6.0
6.2,0.36,0.22,5.25,38.0,44.0,145.0,99.184,3.22,0.4,11.2,white,6.0
6.0,0.31,0.27,2.3,42.0,19.0,120.0,98.952,3.32,0.41,12.7,white,7.0
6.9,0.52,0.54,7.9,36.0,23.0,169.0,99.267,3.26,0.47,12.2,white,6.0
7.0,0.55,0.05,8.0,36.0,19.0,164.0,99.269,3.26,0.46,12.2,white,6.0
5.8,0.2,0.16,1.4,42.0,44.0,99.0,98.912,3.23,0.37,12.2,white,6.0
6.2,0.36,0.22,5.25,38.0,44.0,145.0,99.184,3.22,0.4,11.2,white,6.0
6.0,0.31,0.27,2.3,42.0,19.0,120.0,98.952,3.32,0.41,12.7,white,7.0
6.0,0.29,0.27,2.3,44.0,20.0,117.0,9.895,3.31,0.41,12.7,white,7.0
5.7,0.22,0.29,3.5,0.04,27.0,146.0,98.999,3.17,0.36,12.1,white,6.0
7.1,0.46,0.23,13.7,45.0,44.0,192.0,9.981,3.11,0.53,9.4,white,5.0
6.6,0.21,0.3,9.9,41.0,64.0,174.0,995.0,3.07,0.5,10.1,white,6.0
6.9,0.42,0.2,15.4,43.0,57.0,201.0,99.848,3.08,0.54,9.4,white,5.0
5.7,0.22,0.2,16.0,44.0,41.0,113.0,99.862,3.22,0.46,8.9,white,6.0
5.7,0.22,0.2,16.0,44.0,41.0,113.0,99.862,3.22,0.46,8.9,white,6.0
5.7,0.22,0.2,16.0,44.0,41.0,113.0,99.862,3.22,0.46,8.9,white,6.0
None,0.22,0.2,16.0,44.0,41.0,113.0,99.862,3.22,0.46,8.9,white,6.0
5.2,0.31,0.2,2.4,27.0,27.0,117.0,98.886,3.56,0.45,13,white,7.0
7.2,0.22,0.35,5.5,54.0,37.0,183.0,99.474,3.08,0.5,10.3,white,5.0
5.6,0.18,0.29,2.3,0.04,5.0,47.0,99.126,3.07,0.45,10.1,white,4.0
6.2,0.24,0.27,16.8,0.04,48.0,129.0,99.691,3.23,0.38,10.5,white,6.0
5.7,0.22,0.2,16.0,44.0,41.0,113.0,99.862,3.22,0.46,8.9,white,6.0
5.7,0.26,0.24,17.8,59.0,23.0,124.0,99.773,3.3,0.5,10.1,white,5.0
5.7,0.26,0.24,17.8,59.0,23.0,124.0,99.773,3.3,0.5,10.1,white,5.0
6.0,0.2,0.26,6.8,49.0,22.0,93.0,9.928,3.15,0.42,11,white,6.0
6.0,0.2,0.26,6.8,49.0,22.0,93.0,9.928,3.15,0.42,11,white,6.0
6.0,0.2,0.26,6.8,49.0,22.0,93.0,9.928,3.15,0.42,11,white,6.0
6.0,0.2,0.26,6.8,49.0,22.0,93.0,9.928,3.15,0.42,11,white,6.0
7.6,0.28,0.17,1.6,46.0,28.0,117.0,99.288,3.08,0.43,10,white,5.0
7.0,0.2,0.33,4.7,0.03,25.0,76.0,99.202,2.88,0.54,10.5,white,6.0
6.6,0.26,0.27,11.8,48.0,28.0,112.0,99.606,2.87,0.49,9.7,white,6.0
5.7,0.26,0.24,17.8,59.0,23.0,124.0,99.773,3.3,0.5,10.1,white,5.0
7.2,0.21,0.36,15.7,45.0,68.0,183.0,99.922,,0.76,9.4,white,5.0
6.9,0.22,0.32,5.8,41.0,20.0,119.0,99.296,3.17,0.55,11.2,white,6.0
7.2,0.21,0.36,15.7,45.0,68.0,183.0,99.922,3.25,0.76,9.4,white,5.0
7.4,0.22,0.28,9.0,46.0,22.0,121.0,99.468,3.1,0.55,10.8,white,5.0
7.2,0.21,0.36,15.7,45.0,68.0,183.0,99.922,3.25,0.76,9.4,white,5.0
6.9,0.22,0.32,5.8,41.0,20.0,119.0,99.296,3.17,0.55,11.2,white,6.0
7.0,0.2,0.35,8.8,37.0,31.0,103.0,99.388,3.13,0.49,11,white,6.0
5.6,0.26,0.0,10.2,38.0,13.0,111.0,99.315,3.44,0.46,12.4,white,6.0
6.3,0.28,0.3,6.6,208.0,60.0,154.0,99.478,3.1,0.4,9.4,white,6.0
6.4,0.29,0.3,6.5,209.0,62.0,156.0,99.478,3.1,0.4,9.4,white,5.0
7.2,0.34,0.23,8.9,105.0,22.0,155.0,99.692,3.01,0.58,9.5,white,5.0
7.1,0.39,0.39,11.1,34.0,25.0,204.0,99.616,3.05,0.52,10,white,6.0
6.9,0.26,0.29,4.2,43.0,33.0,114.0,9.902,3.16,0.31,12.5,white,6.0
6.1,0.24,0.25,1.6,44.0,24.0,115.0,9.921,3.39,0.59,10.9,white,6.0
5.9,0.25,0.24,7.4,44.0,21.0,113.0,99.462,3.38,0.58,10.5,white,6.0
6.1,0.24,0.27,11.5,0.05,51.0,133.0,99.476,3.22,0.37,10.8,white,6.0
6.5,0.22,0.27,1.6,39.0,36.0,116.0,99.178,3.38,0.57,11,white,7.0
6.2,0.26,0.29,2.0,36.0,16.0,87.0,99.081,3.33,0.61,11.8,white,6.0
6.6,0.34,0.25,4.8,38.0,16.0,121.0,99.198,3.36,0.71,12.6,white,6.0
5.6,225.0,0.24,9.8,54.0,59.0,140.0,99.545,3.17,0.39,10.2,white,6.0
7.1,0.23,0.28,1.9,46.0,33.0,103.0,98.997,3.12,0.31,12,white,5.0
6.9,0.26,0.29,4.2,43.0,33.0,114.0,9.902,3.16,0.31,12.5,white,6.0
6.4,0.27,0.3,1.6,0.04,19.0,86.0,99.089,3.32,0.65,11.5,white,6.0
6.3,0.41,0.22,7.3,35.0,23.0,117.0,99.172,3.2,0.39,11.94,white,7.0
6.7,0.41,0.24,5.4,35.0,33.0,115.0,9.901,3.12,0.44,128.933.333.333.333,white,7.0
7.2,585.0,0.2,10.4,86.0,17.0,94.0,99.681,3.13,0.4,9.4,white,5.0
6.7,0.34,0.26,1.9,38.0,58.0,138.0,9.893,3.0,0.47,12.2,white,7.0
6.3,0.41,0.22,7.3,35.0,23.0,117.0,99.172,3.2,0.39,11.94,white,7.0
6.7,0.41,0.24,5.4,35.0,33.0,115.0,9.901,3.12,0.44,128.933.333.333.333,white,7.0
6.4,0.26,0.35,7.7,56.0,45.0,191.0,99.527,3.16,0.5,9.5,white,5.0
6.3,0.28,0.22,11.5,36.0,27.0,150.0,99.445,3.0,0.33,10.6,white,6.0
7.4,0.16,0.33,1.2,42.0,47.0,121.0,99.198,3.04,0.68,10.5,white,7.0
8.4,0.27,0.3,2.2,37.0,36.0,129.0,99.085,2.89,0.3,114.666.666.666.667,white,6.0
5.9,0.2,0.28,1.0,43.0,45.0,100.0,99.033,3.4,0.41,11.4,white,6.0
6.4,0.24,0.26,8.2,54.0,47.0,182.0,99.538,3.12,0.5,9.5,white,5.0
7.4,0.38,0.34,8.3,52.0,44.0,168.0,99.627,3.11,0.52,9.2,white,5.0
6.4,0.24,0.26,8.2,54.0,47.0,182.0,99.538,3.12,0.5,9.5,white,5.0
6.4,0.42,0.19,9.3,43.0,28.0,145.0,99.433,3.23,0.53,10.98,white,5.0
6.4,0.23,0.26,8.1,54.0,47.0,181.0,9.954,3.12,0.49,9.4,white,5.0
6.4,0.24,0.26,8.2,54.0,47.0,182.0,99.538,3.12,0.5,9.5,white,5.0
7.4,0.38,0.34,8.3,52.0,44.0,168.0,99.627,3.11,0.52,9.2,white,5.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
6.8,0.24,0.29,2.0,44.0,15.0,96.0,99.232,3.23,0.64,10.4,white,8.0
7.3,0.19,0.27,13.9,57.0,45.0,155.0,99.807,2.94,0.41,8.8,white,8.0
7.4,0.27,0.52,15.7,54.0,36.0,139.0,99.788,3.04,0.62,100.333.333.333.333,white,6.0
5.7,0.28,0.35,1.2,52.0,39.0,141.0,99.108,3.44,0.69,11.3,white,6.0
5.8,0.22,0.25,1.5,24.0,21.0,109.0,99.234,3.37,0.58,10.4,white,6.0
6.7,0.27,0.69,1.2,176.0,36.0,106.0,99.288,2.96,0.43,9.2,white,6.0
7.1,0.2,0.35,3.2,34.0,21.0,107.0,99.195,3.11,0.54,11.1,white,6.0
None,0.27,0.69,1.2,176.0,36.0,106.0,99.288,2.96,0.43,9.2,white,6.0
7.1,0.23,0.3,2.6,34.0,62.0,148.0,99.121,3.03,0.56,11.3,white,7.0
7.6,0.31,0.52,13.2,42.0,61.0,148.0,99.839,2.98,0.47,9.1,white,6.0
7.2,0.34,0.28,10.4,108.0,43.0,187.0,99.738,2.96,0.57,9.4,white,5.0
7.0,0.36,0.25,5.7,15.0,14.0,73.0,98.963,2.82,0.59,13.2,white,6.0
6.4,0.31,0.28,2.5,39.0,34.0,137.0,98.946,3.22,0.38,12.7,white,6.0
7.3,0.28,0.35,1.6,54.0,31.0,148.0,99.178,3.18,0.47,10.7,white,5.0
7.4,0.16,0.3,1.4,64.0,34.0,166.0,99.136,3.11,0.42,114.333.333.333.333,white,6.0
6.4,0.31,0.27,7.4,49.0,48.0,169.0,99.323,3.27,0.45,11.1,white,6.0
6.4,0.31,0.28,2.5,39.0,34.0,137.0,98.946,3.22,0.38,12.7,white,6.0
6.2,0.29,0.29,5.6,46.0,35.0,178.0,99.313,3.25,0.51,105.333.333.333.333,white,5.0
5.9,0.28,0.34,3.6,0.04,50.0,194.0,9.912,3.31,0.52,11.6,white,6.0
6.5,0.23,0.2,7.5,0.05,44.0,179.0,99.504,3.18,0.48,953.333.333.333.333,white,5.0
7.2,0.34,0.2,5.8,62.0,52.0,203.0,99.461,3.17,0.44,9.8,white,6.0
7.3,0.28,0.35,1.6,54.0,31.0,148.0,99.178,3.18,0.47,10.7,white,5.0
6.5,0.2,0.33,1.5,39.0,36.0,110.0,99.008,3.22,0.65,12,white,6.0
6.2,0.24,0.27,2.9,39.0,30.0,123.0,98.959,3.12,0.37,12.8,white,6.0
7.1,0.31,0.25,11.2,48.0,32.0,136.0,99.663,3.14,0.4,9.5,white,5.0
6.4,0.29,0.21,9.65,41.0,36.0,119.0,99.334,2.99,0.34,109.333.333.333.333,white,6.0
6.3,0.19,0.33,10.1,63.0,63.0,133.0,99.561,2.86,0.41,9.1,white,5.0
5.9,0.29,0.28,3.2,35.0,16.0,117.0,98.959,3.26,0.42,12.6,white,6.0
7.1,0.31,0.25,11.2,48.0,32.0,136.0,99.663,3.14,0.4,9.5,white,5.0
6.5,0.3,0.28,11.45,41.0,29.0,109.0,99.418,2.98,0.3,10.9,white,6.0
6.4,0.29,0.21,9.65,41.0,36.0,119.0,99.334,2.99,0.34,109.333.333.333.333,white,6.0
6.5,0.22,0.19,4.5,96.0,16.0,115.0,9.937,3.02,0.44,9.6,white,5.0
7.0,0.23,0.28,2.7,53.0,16.0,92.0,99.372,3.18,0.56,9.3,white,5.0
7.1,0.23,0.23,3.5,38.0,23.0,112.0,99.157,3.05,0.37,113.666.666.666.667,white,6.0
6.1,0.26,0.28,1.7,43.0,24.0,98.0,98.918,3.14,0.44,12.5,white,6.0
6.4,0.35,0.21,2.1,51.0,46.0,171.0,9.932,3.16,0.5,9.5,white,5.0
6.0,0.32,0.32,4.8,41.0,40.0,186.0,99.235,3.22,0.54,11,white,6.0
6.1,0.34,0.21,5.0,42.0,17.0,133.0,99.373,3.02,0.53,9.4,white,5.0
6.5,0.13,0.27,2.6,35.0,32.0,76.0,9.914,3.21,0.76,113.333.333.333.333,white,6.0
6.5,315.0,0.2,6.6,41.0,9.0,126.0,99.494,2.94,0.51,8.8,white,5.0
6.1,0.34,0.21,5.0,42.0,17.0,133.0,99.373,3.02,0.53,9.4,white,5.0
5.7,0.31,0.29,7.3,0.05,33.0,143.0,99.332,3.31,0.5,110.666.666.666.667,white,6.0
6.4,0.3,0.27,5.0,58.0,27.0,151.0,99.198,3.22,0.49,12.2,white,6.0
7.0,0.24,0.26,1.7,41.0,31.0,110.0,99.142,3.2,0.53,11,white,6.0
6.5,0.13,0.27,2.6,35.0,32.0,76.0,9.914,3.21,0.76,113.333.333.333.333,white,6.0
6.4,0.26,0.21,8.2,0.05,51.0,182.0,99.542,3.23,0.48,9.5,white,5.0
6.4,0.26,0.21,8.2,0.05,51.0,182.0,99.542,3.23,0.48,9.5,white,5.0
6.0,0.27,0.31,5.0,43.0,54.0,170.0,9.924,3.28,0.52,11,white,6.0
7.1,0.21,0.33,1.2,39.0,34.0,97.0,99.112,3.11,0.75,11.2,white,6.0
6.7,0.26,0.29,7.1,36.0,28.0,100.0,99.534,3.08,0.36,9.3,white,6.0
6.3,0.28,0.22,9.5,0.04,30.0,111.0,99.338,3.05,0.31,10.8,white,4.0
6.2,0.25,0.44,15.8,57.0,39.0,167.0,99.804,3.14,0.51,9.2,white,5.0
7.3,0.22,0.37,15.5,48.0,70.0,203.0,99.899,3.25,0.77,9.4,white,5.0
6.2,0.25,0.44,15.8,57.0,39.0,167.0,99.804,3.14,0.51,9.2,white,5.0
6.4,0.18,0.28,17.05,47.0,53.0,139.0,99.724,3.25,0.35,10.5,white,6.0
6.3,0.2,0.26,12.7,46.0,60.0,143.0,99.526,3.26,0.35,10.8,white,6.0
6.6,0.24,0.22,12.3,51.0,35.0,146.0,99.676,3.1,0.67,9.4,white,5.0
7.4,0.27,0.26,11.8,53.0,55.0,173.0,99.699,3.11,0.6,9.8,white,5.0
7.4,0.27,0.26,11.8,53.0,55.0,173.0,99.699,3.11,0.6,9.8,white,5.0
7.4,0.27,0.26,11.8,53.0,55.0,173.0,99.699,3.11,0.6,9.8,white,5.0
6.6,0.24,0.22,12.3,51.0,35.0,146.0,99.676,3.1,0.67,9.4,white,5.0
7.4,0.27,0.26,11.8,53.0,55.0,173.0,99.699,3.11,0.6,9.8,white,5.0
7.1,0.38,0.29,13.6,41.0,30.0,137.0,99.461,3.02,0.96,12.1,white,6.0
None,0.43,0.26,5.2,43.0,40.0,176.0,99.116,3.17,0.41,12.3,white,6.0
5.2,0.22,0.46,6.2,66.0,41.0,187.0,99.362,3.19,0.42,973.333.333.333.333,white,5.0
5.9,0.29,0.16,7.9,44.0,48.0,197.0,99.512,3.21,0.36,9.4,white,5.0
5.9,0.29,0.16,7.9,44.0,48.0,197.0,99.512,3.21,0.36,9.4,white,5.0
6.3,0.29,0.29,3.3,37.0,32.0,140.0,9.895,3.17,0.36,12.8,white,7.0
6.3,0.19,0.32,2.8,46.0,18.0,80.0,99.043,2.92,0.47,11.05,white,6.0
5.7,0.29,0.16,7.9,44.0,48.0,197.0,99.512,3.21,0.36,9.4,white,5.0
6.3,0.29,0.29,3.3,37.0,32.0,140.0,9.895,3.17,0.36,12.8,white,7.0
5.7,0.24,14.1,6.3,69.0,35.0,182.0,99.391,3.11,0.46,973.333.333.333.333,white,5.0
5.8,0.3,0.38,4.9,39.0,22.0,86.0,98.963,3.23,0.58,13.1,white,7.0
7.1,0.27,0.27,10.4,41.0,26.0,114.0,99.335,3.04,0.52,11.5,white,7.0
5.8,0.3,0.38,4.9,39.0,22.0,86.0,98.963,3.23,0.58,13.1,white,7.0
